ImageNumber,Drug,Time,ID,Pathology,ScanFreq,Run,Label,Stain,Center_X,Center_Y,Lifetime
29,ATG,3hr,3241,Thrombosis,10.26,1,8,mLy6G,336.0241935483871,298.991935483871,29
30,ATG,3hr,3241,Thrombosis,10.26,1,8,mLy6G,335.3984375,299.484375,30
1,ATG,3hr,3241,Thrombosis,10.26,1,9,mLy6G,363.88709677419354,285.4112903225806,1
2,ATG,3hr,3241,Thrombosis,10.26,1,9,mLy6G,362.1794871794872,286.0705128205128,2
3,ATG,3hr,3241,Thrombosis,10.26,1,9,mLy6G,363.89166666666665,285.45833333333337,3
4,ATG,3hr,3241,Thrombosis,10.26,1,9,mLy6G,363.2857142857143,284.91269841269843,4
5,ATG,3hr,3241,Thrombosis,10.26,1,9,mLy6G,362.46363636363634,284.0818181818182,5
6,ATG,3hr,3241,Thrombosis,10.26,1,9,mLy6G,363.53465346534654,284.3960396039604,6
7,ATG,3hr,3241,Thrombosis,10.26,1,9,mLy6G,363.32323232323233,283.72727272727275,7
8,ATG,3hr,3241,Thrombosis,10.26,1,9,mLy6G,363.38709677419354,283.7016129032258,8
9,ATG,3hr,3241,Thrombosis,10.26,1,9,mLy6G,362.8181818181818,283.22727272727275,9
10,ATG,3hr,3241,Thrombosis,10.26,1,9,mLy6G,362.7171717171717,282.49494949494954,10
11,ATG,3hr,3241,Thrombosis,10.26,1,9,mLy6G,362.30526315789473,282.1684210526316,11
1,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,97.85714285714286,254.73469387755102,1
2,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,97.32124352331606,253.24352331606218,2
3,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,96.44444444444444,251.74444444444447,3
4,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,96.01092896174865,250.95081967213116,4
5,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,96.01704545454544,250.5568181818182,5
6,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,96.01149425287356,251.0977011494253,6
7,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,96.26553672316383,251.77966101694915,7
8,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,96.50279329608938,252.50837988826817,8
9,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,97.22395833333331,253.59895833333331,9
10,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,97.89690721649484,254.68556701030928,10
11,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,98.26262626262626,255.55555555555554,11
12,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,99.59813084112147,257.1121495327103,12
13,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,100.09302325581396,257.67906976744183,13
14,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,100.29556650246306,258.2266009852217,14
15,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,100.51923076923076,258.75,15
16,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,100.11881188118812,258.39108910891093,16
17,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,99.8177339901478,257.6699507389162,17
18,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,99.88659793814432,257.7113402061856,18
19,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,99.83684210526316,257.1842105263157,19
20,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,99.51891891891891,257.00540540540544,20
21,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,99.41361256544502,256.7958115183246,21
22,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,99.04232804232804,256.1957671957672,22
23,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,99.07291666666669,256.046875,23
24,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,98.80874316939892,255.63387978142077,24
25,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,98.28191489361704,254.92021276595744,25
26,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,98.1851851851852,254.8253968253968,26
27,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,98.4255319148936,254.97872340425533,27
28,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,98.74611398963732,255.559585492228,28
29,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,99.0959595959596,256.00505050505046,29
30,ATG,3hr,3241,Thrombosis,10.26,1,10,mLy6G,99.28865979381445,256.1030927835052,30
2,ATG,3hr,3241,Thrombosis,10.26,1,14,mLy6G,247.4949494949495,460.2121212121212,1
3,ATG,3hr,3241,Thrombosis,10.26,1,14,mLy6G,249.02727272727273,460.04545454545456,2
4,ATG,3hr,3241,Thrombosis,10.26,1,14,mLy6G,248.58870967741936,460.19354838709677,3
5,ATG,3hr,3241,Thrombosis,10.26,1,14,mLy6G,247.95575221238937,460.56637168141594,4
6,ATG,3hr,3241,Thrombosis,10.26,1,14,mLy6G,247.35051546391753,460.58762886597935,5
7,ATG,3hr,3241,Thrombosis,10.26,1,14,mLy6G,246.6990291262136,460.9805825242718,6
8,ATG,3hr,3241,Thrombosis,10.26,1,14,mLy6G,246.91666666666663,461.03125,7
9,ATG,3hr,3241,Thrombosis,10.26,1,14,mLy6G,249.44,460.53,8
10,ATG,3hr,3241,Thrombosis,10.26,1,14,mLy6G,250.2156862745098,460.0098039215686,9
11,ATG,3hr,3241,Thrombosis,10.26,1,14,mLy6G,250.34782608695653,459.0652173913044,10
5,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,257.3,425.71,1
6,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,257.3070175438597,425.2280701754386,2
7,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,257.3457943925234,424.58878504672896,3
8,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,257.5047619047619,425.1333333333333,4
9,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,257.26851851851853,425.8333333333333,5
10,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,256.3719008264463,425.73553719008265,6
11,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,255.92857142857144,426.1428571428571,7
12,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,255.88,427.20799999999997,8
13,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,253.8231707317073,428.7987804878049,9
14,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,253.65806451612903,428.7548387096774,10
15,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,254.19424460431657,428.273381294964,11
16,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,255.06493506493507,427.5,12
17,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,254.8,427.1290322580645,13
18,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,254.96666666666667,426.8333333333333,14
19,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,257.04545454545456,423.29545454545456,15
20,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,254.96341463414635,427.359756097561,16
21,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,254.96129032258065,428.0709677419355,17
22,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,254.86754966887415,428.3841059602649,18
23,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,255.06578947368425,428.8223684210526,19
24,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,254.5442176870748,430.23809523809524,20
25,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,254.94630872483225,430.36241610738256,21
26,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,254.7801418439716,430.8085106382979,22
27,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,254.68992248062017,431.35658914728685,23
28,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,254.32666666666665,432.46,24
29,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,254.54225352112675,432.15492957746477,25
30,ATG,3hr,3241,Thrombosis,10.26,1,23,mLy6G,253.79605263157896,432.5986842105263,26
11,ATG,3hr,3241,Thrombosis,10.26,1,43,mLy6G,111.88505747126436,409.0229885057471,1
12,ATG,3hr,3241,Thrombosis,10.26,1,43,mLy6G,111.4065934065934,408.8131868131868,2
13,ATG,3hr,3241,Thrombosis,10.26,1,43,mLy6G,111.86021505376344,409.36559139784947,3
14,ATG,3hr,3241,Thrombosis,10.26,1,43,mLy6G,111.64893617021276,409.36170212765956,4
15,ATG,3hr,3241,Thrombosis,10.26,1,43,mLy6G,111.74193548387096,409.10752688172045,5
16,ATG,3hr,3241,Thrombosis,10.26,1,43,mLy6G,111.47727272727272,409.1136363636364,6
17,ATG,3hr,3241,Thrombosis,10.26,1,43,mLy6G,111.91011235955057,409.5280898876404,7
18,ATG,3hr,3241,Thrombosis,10.26,1,43,mLy6G,111.63636363636364,408.82954545454544,8
19,ATG,3hr,3241,Thrombosis,10.26,1,43,mLy6G,111.73493975903614,408.855421686747,9
15,ATG,3hr,3241,Thrombosis,10.26,1,51,mLy6G,251.22857142857143,457.6666666666667,1
16,ATG,3hr,3241,Thrombosis,10.26,1,51,mLy6G,250.72115384615384,458.2019230769231,2
17,ATG,3hr,3241,Thrombosis,10.26,1,51,mLy6G,250.99019607843135,458.2647058823529,3
18,ATG,3hr,3241,Thrombosis,10.26,1,51,mLy6G,251.11340206185568,458.35051546391753,4
19,ATG,3hr,3241,Thrombosis,10.26,1,51,mLy6G,251.14141414141417,457.98989898989896,5
20,ATG,3hr,3241,Thrombosis,10.26,1,51,mLy6G,252,458.3780487804878,6
21,ATG,3hr,3241,Thrombosis,10.26,1,51,mLy6G,252.525,458.125,7
22,ATG,3hr,3241,Thrombosis,10.26,1,51,mLy6G,252.5625,458.7375,8
23,ATG,3hr,3241,Thrombosis,10.26,1,51,mLy6G,253.2247191011236,458.13483146067415,9
24,ATG,3hr,3241,Thrombosis,10.26,1,51,mLy6G,253.02409638554215,459.26506024096386,10
25,ATG,3hr,3241,Thrombosis,10.26,1,51,mLy6G,252.87777777777777,459.5444444444445,11
26,ATG,3hr,3241,Thrombosis,10.26,1,51,mLy6G,252.6705882352941,459.7294117647059,12
27,ATG,3hr,3241,Thrombosis,10.26,1,51,mLy6G,252.66315789473688,459.93684210526317,13
28,ATG,3hr,3241,Thrombosis,10.26,1,51,mLy6G,252.81521739130432,460.0652173913044,14
29,ATG,3hr,3241,Thrombosis,10.26,1,51,mLy6G,252.53191489361703,459.8404255319149,15
30,ATG,3hr,3241,Thrombosis,10.26,1,51,mLy6G,252.01041666666663,459.78125,16
19,ATG,3hr,3241,Thrombosis,10.26,1,62,mLy6G,362.7731092436975,281.436974789916,1
20,ATG,3hr,3241,Thrombosis,10.26,1,62,mLy6G,362.3448275862069,281.5977011494253,2
21,ATG,3hr,3241,Thrombosis,10.26,1,62,mLy6G,363.40909090909093,282.21818181818185,3
22,ATG,3hr,3241,Thrombosis,10.26,1,62,mLy6G,362.8813559322034,282.16101694915255,4
23,ATG,3hr,3241,Thrombosis,10.26,1,62,mLy6G,362.27884615384613,281.8942307692308,5
24,ATG,3hr,3241,Thrombosis,10.26,1,62,mLy6G,362.646017699115,282.5575221238938,6
25,ATG,3hr,3241,Thrombosis,10.26,1,62,mLy6G,363.5378151260504,284.0672268907563,7
26,ATG,3hr,3241,Thrombosis,10.26,1,62,mLy6G,364.0377358490566,284.49056603773585,8
27,ATG,3hr,3241,Thrombosis,10.26,1,62,mLy6G,363.8495575221239,284.8318584070796,9
28,ATG,3hr,3241,Thrombosis,10.26,1,62,mLy6G,364.2352941176471,284.5882352941177,10
29,ATG,3hr,3241,Thrombosis,10.26,1,62,mLy6G,364.1219512195122,284.3170731707317,11
30,ATG,3hr,3241,Thrombosis,10.26,1,62,mLy6G,364.1125,283.9625,12
27,ATG,3hr,3241,Thrombosis,10.26,1,84,mLy6G,432.23333333333335,12.005555555555532,1
28,ATG,3hr,3241,Thrombosis,10.26,1,84,mLy6G,433.2475247524753,19.4207920792079,2
29,ATG,3hr,3241,Thrombosis,10.26,1,84,mLy6G,434.6556603773585,35.41981132075472,3
30,ATG,3hr,3241,Thrombosis,10.26,1,84,mLy6G,434.1021505376344,40.51612903225811,4
1,rIgG,24hr,9292,NonThrombosis,10.17,1,1,mLy6G,298.98823529411766,431.8588235294118,1
2,rIgG,24hr,9292,NonThrombosis,10.17,1,1,mLy6G,299.86567164179104,431.5223880597015,2
3,rIgG,24hr,9292,NonThrombosis,10.17,1,1,mLy6G,299.325,432.025,3
4,rIgG,24hr,9292,NonThrombosis,10.17,1,1,mLy6G,301.30555555555554,432.55555555555554,4
5,rIgG,24hr,9292,NonThrombosis,10.17,1,1,mLy6G,303.16438356164383,429.972602739726,5
6,rIgG,24hr,9292,NonThrombosis,10.17,1,1,mLy6G,303.39130434782606,429.7826086956522,6
7,rIgG,24hr,9292,NonThrombosis,10.17,1,1,mLy6G,304.19642857142856,429.80357142857144,7
8,rIgG,24hr,9292,NonThrombosis,10.17,1,1,mLy6G,303.73809523809524,429.1428571428571,8
9,rIgG,24hr,9292,NonThrombosis,10.17,1,1,mLy6G,304.125,428.875,9
10,rIgG,24hr,9292,NonThrombosis,10.17,1,1,mLy6G,304.5,428.2608695652174,10
11,rIgG,24hr,9292,NonThrombosis,10.17,1,1,mLy6G,305.18367346938777,428.0612244897959,11
12,rIgG,24hr,9292,NonThrombosis,10.17,1,1,mLy6G,306.741935483871,428.30645161290323,12
13,rIgG,24hr,9292,NonThrombosis,10.17,1,1,mLy6G,306.01960784313724,428.4313725490196,13
14,rIgG,24hr,9292,NonThrombosis,10.17,1,1,mLy6G,306.98148148148147,429.3703703703704,14
15,rIgG,24hr,9292,NonThrombosis,10.17,1,1,mLy6G,306.54545454545456,428.8181818181818,15
16,rIgG,24hr,9292,NonThrombosis,10.17,1,1,mLy6G,306,428.275,16
17,rIgG,24hr,9292,NonThrombosis,10.17,1,1,mLy6G,306.6744186046512,426,17
1,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,441.53846153846155,276.1282051282051,1
2,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,441.5466666666667,275.82666666666665,2
3,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,442.3766233766234,276.1948051948052,3
4,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,442.57894736842104,276.0394736842105,4
5,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,442.3378378378378,275.7297297297298,5
6,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,442.87179487179486,275.85897435897436,6
7,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,442.3333333333333,275.968253968254,7
8,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,443.225,275.675,8
9,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,443.7317073170732,275.7439024390244,9
10,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,443.7625,275.9125,10
11,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,444.04597701149424,275.67816091954023,11
12,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,443.72972972972974,276.35135135135135,12
13,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,444.22093023255815,275.9418604651163,13
14,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,444.578313253012,276.08433734939763,14
15,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,444.4886363636364,275.9090909090909,15
16,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,444.875,275.7159090909091,16
17,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,444.7906976744186,275.7093023255814,17
18,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,445.05882352941177,275.5411764705882,18
19,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,445.02272727272725,275.7954545454545,19
20,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,444.4,275.6933333333333,20
21,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,444.7901234567901,276.03703703703707,21
22,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,445.1818181818182,275.4090909090909,22
23,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,445.64367816091954,275.6896551724137,23
24,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,444.5774647887324,275.80281690140845,24
25,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,445.4177215189873,275.62025316455697,25
26,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,445.7058823529411,275.8235294117647,26
27,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,445.6941176470588,275.98823529411766,27
28,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,445.9418604651163,275.8372093023256,28
29,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,445.8048780487805,276.32926829268297,29
30,rIgG,24hr,9292,NonThrombosis,10.17,1,2,mLy6G,444.9625,275.75,30
1,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,160.83177570093457,268.29906542056074,1
2,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,161.99019607843138,269.14705882352945,2
3,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,161.90217391304347,267.945652173913,3
4,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,162.52631578947367,268.9157894736842,4
5,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,160.47058823529412,268.9117647058823,5
6,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,160.39175257731958,271.5670103092783,6
7,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,158.95876288659792,272.4536082474227,7
8,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,160.2164948453608,272.7319587628866,8
9,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,160.62745098039215,272.0980392156863,9
10,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,161.98979591836735,271.40816326530614,10
11,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,162.97894736842105,271.0526315789474,11
12,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,161.58252427184465,273.92233009708735,12
13,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,161.75280898876406,276.0561797752809,13
14,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,161.29113924050634,276.53164556962025,14
15,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,160.8640776699029,275.5922330097087,15
16,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,160.7070707070707,275.4545454545455,16
17,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,158.64102564102564,274.9102564102564,17
18,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,157.48717948717947,273.53846153846155,18
19,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,155.8793103448276,273.5689655172414,19
20,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,154.7608695652174,274.1630434782609,20
21,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,155.34408602150538,273.5806451612903,21
22,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,155.2962962962963,273.5679012345679,22
23,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,153.09375,273.19791666666663,23
24,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,149.68,272.11,24
25,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,150.60638297872342,273.7765957446809,25
26,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,150.64,275.57,26
27,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,150.32631578947368,276.978947368421,27
28,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,150.9591836734694,276.53061224489795,28
29,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,149.93577981651376,275.25688073394497,29
30,rIgG,24hr,9292,NonThrombosis,10.17,1,3,mLy6G,148.9181818181818,273.9,30
1,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,429.8888888888889,137.33333333333331,1
2,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,430.9433962264151,137.30188679245282,2
3,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,430.4,136.825,3
4,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,430.6764705882353,136.88235294117646,4
5,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,431.7,137.16000000000003,5
6,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,431.7090909090909,137.2363636363637,6
7,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,431.7058823529411,137.1764705882353,7
8,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,431.3555555555555,137.13333333333333,8
9,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,431.75,136.34090909090907,9
10,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,431.56410256410254,136.53846153846155,10
11,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,432.13953488372096,136.60465116279067,11
12,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,432.7321428571428,137.42857142857144,12
13,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,432.47058823529414,137.4509803921569,13
14,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,432.7619047619048,136.04761904761904,14
15,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,433.41818181818184,137.5272727272727,15
16,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,433.4047619047619,138.59523809523807,16
17,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,433.1428571428572,135.57142857142856,17
18,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,433.5757575757576,136.63636363636363,18
19,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,433.15384615384613,135.88461538461536,19
20,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,434.26666666666665,135.95555555555558,20
21,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,433.9318181818182,136.97727272727275,21
22,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,434.5238095238095,138.6190476190476,22
23,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,433.6666666666667,137.51851851851853,23
24,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,434.60869565217394,136.58695652173913,24
25,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,434.78125,138.984375,25
26,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,434.0178571428572,137.94642857142856,26
27,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,434.68333333333334,138.38333333333333,27
28,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,434.6444444444445,136.3777777777778,28
29,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,434.7608695652174,136.4782608695652,29
30,rIgG,24hr,9292,NonThrombosis,10.17,1,5,mLy6G,434.7377049180328,138.344262295082,30
1,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,340.75652173913045,125.94782608695652,1
2,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,342.072,126.15199999999999,2
3,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,342.25233644859816,126.52336448598129,3
4,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,342,125.90816326530614,4
5,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,343.15384615384613,127.0769230769231,5
6,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,342.60526315789474,125.87719298245617,6
7,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,344.16814159292034,125.19469026548671,7
8,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,343.8053097345133,125.09734513274338,8
9,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,342.6842105263158,124.4736842105263,9
10,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,342.3162393162393,125.22222222222223,10
11,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,343.7378640776699,124.69902912621359,11
12,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,343.70588235294116,123.50980392156862,12
13,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,343.70642201834863,124.60550458715602,13
14,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,344.7570093457944,124.32710280373834,14
15,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,344.6407766990291,123.47572815533982,15
16,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,344.42857142857144,124.20408163265307,16
17,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,344.2708333333333,124.27083333333331,17
18,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,343.4190476190476,123.51428571428573,18
19,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,344.39449541284404,124.70642201834863,19
20,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,346.11764705882354,123.69607843137254,20
21,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,345.65656565656565,123.93939393939394,21
22,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,345.6019417475728,123.99029126213594,22
23,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,344.24528301886795,124.2641509433962,23
24,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,344.95575221238937,123.94690265486719,24
25,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,345.9142857142857,123.55238095238099,25
26,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,345.18518518518516,123.58333333333331,26
27,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,345.504132231405,122.76859504132233,27
28,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,346.26271186440675,123.1186440677966,28
29,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,347.35238095238094,123.3428571428571,29
30,rIgG,24hr,9292,NonThrombosis,10.17,1,6,mLy6G,347.7358490566038,122.83018867924528,30
6,rIgG,24hr,9292,NonThrombosis,10.17,1,7,mLy6G,91.3953488372093,139.02325581395348,1
7,rIgG,24hr,9292,NonThrombosis,10.17,1,7,mLy6G,87.45,136.10000000000002,2
8,rIgG,24hr,9292,NonThrombosis,10.17,1,7,mLy6G,84.44444444444444,141,3
9,rIgG,24hr,9292,NonThrombosis,10.17,1,7,mLy6G,82.75555555555556,139.39999999999998,4
10,rIgG,24hr,9292,NonThrombosis,10.17,1,7,mLy6G,79.4090909090909,138.8181818181818,5
11,rIgG,24hr,9292,NonThrombosis,10.17,1,7,mLy6G,79.9090909090909,138.5,6
12,rIgG,24hr,9292,NonThrombosis,10.17,1,7,mLy6G,80.18032786885246,138,7
13,rIgG,24hr,9292,NonThrombosis,10.17,1,7,mLy6G,78.3409090909091,136.79545454545456,8
14,rIgG,24hr,9292,NonThrombosis,10.17,1,7,mLy6G,79.6,133.48000000000002,9
15,rIgG,24hr,9292,NonThrombosis,10.17,1,7,mLy6G,79.45205479452055,136.8904109589041,10
